tahun,bulan,kode_valuta,nama_valuta,nilai_impor
2012,"April","GBP","Poundsterling Inggris",24666
2012,"April","HKD","Dolar Hong Kong",8541
2012,"April","IDR","Rupiah Indonesia",254270
2012,"April","ITL","Lira Italia",0
2012,"April","JPY","Yen Jepang",653312
2012,"April","KRW","Won Korea",619
2012,"April","MYR","Ringgit Malaysia",32620
2012,"April","NLG","Gulden Belanda",0
2012,"April","NOK","Krone Norwegia",591
2012,"April","NZD","Dolar Selandia Baru",733
2012,"April","PHP","Peso Filipina",3
2012,"April","QAR","Riyal Qatar",0
2012,"April","SAR","Riyal Saudi Arabia",1
2012,"April","SEK","Krone Swedia",6487
2012,"April","SGD","Dolar Singapura",366061
2012,"April","THB","Baht Thailand",22415
2012,"April","TWD","Dolar Taiwan",1
2012,"April","USD","Dolar Amerika Serikat",12685052
2012,"April","Lainnya","Valuta lainnya",1751194
2012,"April","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",129120
2012,"April","Lainnya","Asuransi dan ongkos pengangkutan",922529
2012,"Mei","AED","Dirham Uni Emirat Arab",0
2012,"Mei","ATS","Schilling Austria",0
2012,"Mei","AUD","Dolar Australia",63217
2012,"Mei","BEF","Franc Belgia",0
2012,"Mei","BND","Dolar Brunei",0
2012,"Mei","CAD","Dolar Kanada",683
2012,"Mei","CHF","Franc Swiss",10891
2012,"Mei","CNY","Yuan Renminbi China",20509
2012,"Mei","DEM","Mark Jerman",0
2012,"Mei","DKK","Krone Denmark",95
2012,"Mei","EUR","Euro",546427
2012,"Mei","FRF","Franc Perancis",0
2012,"Mei","GBP","Poundsterling Inggris",21066
2012,"Mei","HKD","Dolar Hong Kong",9384
2012,"Mei","IDR","Rupiah Indonesia",297205
2012,"Mei","ITL","Lira Italia",0
2012,"Mei","JPY","Yen Jepang",598067
2012,"Mei","KRW","Won Korea",3259
2012,"Mei","MYR","Ringgit Malaysia",40624
2012,"Mei","NLG","Gulden Belanda",0
2012,"Mei","NOK","Krone Norwegia",441
2012,"Mei","NZD","Dolar Selandia Baru",1143
2012,"Mei","PHP","Peso Filipina",3
2012,"Mei","QAR","Riyal Qatar",0
2012,"Mei","SAR","Riyal Saudi Arabia",83
2012,"Mei","SEK","Krone Swedia",4855
2012,"Mei","SGD","Dolar Singapura",395190
2012,"Mei","THB","Baht Thailand",23169
2012,"Mei","TWD","Dolar Taiwan",0
2012,"Mei","USD","Dolar Amerika Serikat",12992191
2012,"Mei","Lainnya","Valuta lainnya",1781970
2012,"Mei","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",88571
2012,"Mei","Lainnya","Asuransi dan ongkos pengangkutan",961289
2012,"Juni","AED","Dirham Uni Emirat Arab",0
2012,"Juni","ATS","Schilling Austria",0
2012,"Juni","AUD","Dolar Australia",81785
2012,"Juni","BEF","Franc Belgia",0
2012,"Juni","BND","Dolar Brunei",0
2012,"Juni","CAD","Dolar Kanada",898
2012,"Juni","CHF","Franc Swiss",26225
2012,"Juni","CNY","Yuan Renminbi China",18373
2012,"Juni","DEM","Mark Jerman",0
2012,"Juni","DKK","Krone Denmark",81
2012,"Juni","EUR","Euro",503611
2012,"Juni","FRF","Franc Perancis",0
2012,"Juni","GBP","Poundsterling Inggris",27736
2012,"Juni","HKD","Dolar Hong Kong",10863
2012,"Juni","IDR","Rupiah Indonesia",322914
2012,"Juni","ITL","Lira Italia",0
2012,"Juni","JPY","Yen Jepang",627381
2012,"Juni","KRW","Won Korea",1101
2012,"Juni","MYR","Ringgit Malaysia",42721
2012,"Juni","NLG","Gulden Belanda",0
2012,"Juni","NOK","Krone Norwegia",971
2012,"Juni","NZD","Dolar Selandia Baru",1210
2012,"Juni","PHP","Peso Filipina",1
2012,"Juni","QAR","Riyal Qatar",0
2012,"Juni","SAR","Riyal Saudi Arabia",3
2012,"Juni","SEK","Krone Swedia",3787
2012,"Juni","SGD","Dolar Singapura",383811
2012,"Juni","THB","Baht Thailand",23958
2012,"Juni","TWD","Dolar Taiwan",1
2012,"Juni","USD","Dolar Amerika Serikat",12187094
2012,"Juni","Lainnya","Valuta lainnya",1794877
2012,"Juni","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",80432
2012,"Juni","Lainnya","Asuransi dan ongkos pengangkutan",909106
2012,"Juli","AED","Dirham Uni Emirat Arab",0
2012,"Juli","ATS","Schilling Austria",0
2012,"Juli","AUD","Dolar Australia",77073
2012,"Juli","BEF","Franc Belgia",0
2012,"Juli","BND","Dolar Brunei",0
2012,"Juli","CAD","Dolar Kanada",666
2012,"Juli","CHF","Franc Swiss",12679
2012,"Juli","CNY","Yuan Renminbi China",14073
2012,"Juli","DEM","Mark Jerman",0
2012,"Juli","DKK","Krone Denmark",438
2012,"Juli","EUR","Euro",544544
2012,"Juli","FRF","Franc Perancis",0
2012,"Juli","GBP","Poundsterling Inggris",24160
2012,"Juli","HKD","Dolar Hong Kong",10871
2012,"Juli","IDR","Rupiah Indonesia",359041
2012,"Juli","ITL","Lira Italia",0
2012,"Juli","JPY","Yen Jepang",575481
2012,"Juli","KRW","Won Korea",1127
2012,"Juli","MYR","Ringgit Malaysia",51513
2012,"Juli","NLG","Gulden Belanda",0
2012,"Juli","NOK","Krone Norwegia",320
2012,"Juli","NZD","Dolar Selandia Baru",585
2012,"Juli","PHP","Peso Filipina",1
2012,"Juli","QAR","Riyal Qatar",0
2012,"Juli","SAR","Riyal Saudi Arabia",1
2012,"Juli","SEK","Krone Swedia",8138
2012,"Juli","SGD","Dolar Singapura",379405
2012,"Juli","THB","Baht Thailand",21046
2012,"Juli","TWD","Dolar Taiwan",1
2012,"Juli","USD","Dolar Amerika Serikat",11796224
2012,"Juli","Lainnya","Valuta lainnya",1833503
2012,"Juli","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",104886
2012,"Juli","Lainnya","Asuransi dan ongkos pengangkutan",868890
2012,"Agustus","AED","Dirham Uni Emirat Arab",0
2012,"Agustus","ATS","Schilling Austria",0
2012,"Agustus","AUD","Dolar Australia",56933
2012,"Agustus","BEF","Franc Belgia",0
2012,"Agustus","BND","Dolar Brunei",0
2012,"Agustus","CAD","Dolar Kanada",1198
2012,"Agustus","CHF","Franc Swiss",12623
2012,"Agustus","CNY","Yuan Renminbi China",11241
2012,"Agustus","DEM","Mark Jerman",0
2012,"Agustus","DKK","Krone Denmark",21
2012,"Agustus","EUR","Euro",525520
2012,"Agustus","FRF","Franc Perancis",0
2012,"Agustus","GBP","Poundsterling Inggris",22609
2012,"Agustus","HKD","Dolar Hong Kong",5788
2012,"Agustus","IDR","Rupiah Indonesia",267153
2012,"Agustus","ITL","Lira Italia",0
2012,"Agustus","JPY","Yen Jepang",462936
2012,"Agustus","KRW","Won Korea",520
2012,"Agustus","MYR","Ringgit Malaysia",30549
2012,"Agustus","NLG","Gulden Belanda",0
2012,"Agustus","NOK","Krone Norwegia",863
2012,"Agustus","NZD","Dolar Selandia Baru",757
2012,"Agustus","PHP","Peso Filipina",2
2012,"Agustus","QAR","Riyal Qatar",0
2012,"Agustus","SAR","Riyal Saudi Arabia",0
2012,"Agustus","SEK","Krone Swedia",3942
2012,"Agustus","SGD","Dolar Singapura",358406
2012,"Agustus","THB","Baht Thailand",16816
2012,"Agustus","TWD","Dolar Taiwan",2
2012,"Agustus","USD","Dolar Amerika Serikat",10489587
2012,"Agustus","Lainnya","Valuta lainnya",1427718
2012,"Agustus","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",62140
2012,"Agustus","Lainnya","Asuransi dan ongkos pengangkutan",752417
2012,"September","AED","Dirham Uni Emirat Arab",0
2012,"September","ATS","Schilling Austria",0
2012,"September","AUD","Dolar Australia",52647
2012,"September","BEF","Franc Belgia",0
2012,"September","BND","Dolar Brunei",0
2012,"September","CAD","Dolar Kanada",853
2012,"September","CHF","Franc Swiss",12489
2012,"September","CNY","Yuan Renminbi China",15019
2012,"September","DEM","Mark Jerman",0
2012,"September","DKK","Krone Denmark",44
2012,"September","EUR","Euro",591689
2012,"September","FRF","Franc Perancis",0
2012,"September","GBP","Poundsterling Inggris",42889
2012,"September","HKD","Dolar Hong Kong",8280
2012,"September","IDR","Rupiah Indonesia",288425
2012,"September","ITL","Lira Italia",0
2012,"September","JPY","Yen Jepang",597258
2012,"September","KRW","Won Korea",748
2012,"September","MYR","Ringgit Malaysia",33983
2012,"September","NLG","Gulden Belanda",0
2012,"September","NOK","Krone Norwegia",146
2012,"September","NZD","Dolar Selandia Baru",540
2012,"September","PHP","Peso Filipina",4
2012,"September","QAR","Riyal Qatar",0
2012,"September","SAR","Riyal Saudi Arabia",18
2012,"September","SEK","Krone Swedia",3607
2012,"September","SGD","Dolar Singapura",335309
2012,"September","THB","Baht Thailand",24511
2012,"September","TWD","Dolar Taiwan",1
2012,"September","USD","Dolar Amerika Serikat",11455887
2012,"September","Lainnya","Valuta lainnya",1673622
2012,"September","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",91608
2012,"September","Lainnya","Asuransi dan ongkos pengangkutan",821694
2012,"Oktober","AED","Dirham Uni Emirat Arab",0
2012,"Oktober","ATS","Schilling Austria",0
2012,"Oktober","AUD","Dolar Australia",53308
2012,"Oktober","BEF","Franc Belgia",0
2012,"Oktober","BND","Dolar Brunei",0
2012,"Oktober","CAD","Dolar Kanada",1644
2012,"Oktober","CHF","Franc Swiss",19614
2012,"Oktober","CNY","Yuan Renminbi China",19160
2012,"Oktober","DEM","Mark Jerman",0
2012,"Oktober","DKK","Krone Denmark",148
2012,"Oktober","EUR","Euro",559233
2012,"Oktober","FRF","Franc Perancis",0
2012,"Oktober","GBP","Poundsterling Inggris",29968
2012,"Oktober","HKD","Dolar Hong Kong",10527
2012,"Oktober","IDR","Rupiah Indonesia",326404
2012,"Oktober","ITL","Lira Italia",0
2012,"Oktober","JPY","Yen Jepang",625822
2012,"Oktober","KRW","Won Korea",483
2012,"Oktober","MYR","Ringgit Malaysia",37135
2012,"Oktober","NLG","Gulden Belanda",0
2012,"Oktober","NOK","Krone Norwegia",371
2012,"Oktober","NZD","Dolar Selandia Baru",597
2012,"Oktober","PHP","Peso Filipina",2
2012,"Oktober","QAR","Riyal Qatar",0
2012,"Oktober","SAR","Riyal Saudi Arabia",4
2012,"Oktober","SEK","Krone Swedia",5516
2012,"Oktober","SGD","Dolar Singapura",328719
2012,"Oktober","THB","Baht Thailand",32844
2012,"Oktober","TWD","Dolar Taiwan",2
2012,"Oktober","USD","Dolar Amerika Serikat",13299242
2012,"Oktober","Lainnya","Valuta lainnya",1852510
2012,"Oktober","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",84476
2012,"Oktober","Lainnya","Asuransi dan ongkos pengangkutan",910548
2012,"November","AED","Dirham Uni Emirat Arab",0
2012,"November","ATS","Schilling Austria",0
2012,"November","AUD","Dolar Australia",73066
2012,"November","BEF","Franc Belgia",0
2012,"November","BND","Dolar Brunei",0
2012,"November","CAD","Dolar Kanada",622
2012,"November","CHF","Franc Swiss",14450
2012,"November","CNY","Yuan Renminbi China",35585
2012,"November","DEM","Mark Jerman",0
2012,"November","DKK","Krone Denmark",382
2012,"November","EUR","Euro",588841
2012,"November","FRF","Franc Perancis",0
2012,"November","GBP","Poundsterling Inggris",25625
2012,"November","HKD","Dolar Hong Kong",9754
2012,"November","IDR","Rupiah Indonesia",307726
2012,"November","ITL","Lira Italia",0
2012,"November","JPY","Yen Jepang",555699
2012,"November","KRW","Won Korea",601
2012,"November","MYR","Ringgit Malaysia",34453
2012,"November","NLG","Gulden Belanda",0
2012,"November","NOK","Krone Norwegia",1223
2012,"November","NZD","Dolar Selandia Baru",1981
2012,"November","PHP","Peso Filipina",4
2012,"November","QAR","Riyal Qatar",0
2012,"November","SAR","Riyal Saudi Arabia",141
2012,"November","SEK","Krone Swedia",9899
2012,"November","SGD","Dolar Singapura",342164
2012,"November","THB","Baht Thailand",23966
2012,"November","TWD","Dolar Taiwan",4
2012,"November","USD","Dolar Amerika Serikat",12231624
2012,"November","Lainnya","Valuta lainnya",1756351
2012,"November","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",110433
2012,"November","Lainnya","Asuransi dan ongkos pengangkutan",867011
2012,"Desember","AED","Dirham Uni Emirat Arab",0
2012,"Desember","ATS","Schilling Austria",0
2012,"Desember","AUD","Dolar Australia",54211
2012,"Desember","BEF","Franc Belgia",0
2012,"Desember","BND","Dolar Brunei",0
2012,"Desember","CAD","Dolar Kanada",3280
2012,"Desember","CHF","Franc Swiss",16025
2012,"Desember","CNY","Yuan Renminbi China",61185
2012,"Desember","DEM","Mark Jerman",0
2012,"Desember","DKK","Krone Denmark",29
2012,"Desember","EUR","Euro",607525
2012,"Desember","FRF","Franc Perancis",0
2012,"Desember","GBP","Poundsterling Inggris",23577
2012,"Desember","HKD","Dolar Hong Kong",12087
2012,"Desember","IDR","Rupiah Indonesia",248390
2012,"Desember","ITL","Lira Italia",0
2012,"Desember","JPY","Yen Jepang",521213
2012,"Desember","KRW","Won Korea",842
2012,"Desember","MYR","Ringgit Malaysia",33575
2012,"Desember","NLG","Gulden Belanda",0
2012,"Desember","NOK","Krone Norwegia",3174
2012,"Desember","NZD","Dolar Selandia Baru",510
2012,"Desember","PHP","Peso Filipina",13
2012,"Desember","QAR","Riyal Qatar",0
2012,"Desember","SAR","Riyal Saudi Arabia",4
2012,"Desember","SEK","Krone Swedia",4904
2012,"Desember","SGD","Dolar Singapura",367095
2012,"Desember","THB","Baht Thailand",19107
2012,"Desember","TWD","Dolar Taiwan",25
2012,"Desember","USD","Dolar Amerika Serikat",11891537
2012,"Desember","Lainnya","Valuta lainnya",1493409
2012,"Desember","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",109879
2012,"Desember","Lainnya","Asuransi dan ongkos pengangkutan",851144
2013,"Januari","AED","Dirham Uni Emirat Arab",0
2013,"Januari","ATS","Schilling Austria",0
2013,"Januari","AUD","Dolar Australia",52902
2013,"Januari","BEF","Franc Belgia",0
2013,"Januari","BND","Dolar Brunei",0
2013,"Januari","CAD","Dolar Kanada",2726
2013,"Januari","CHF","Franc Swiss",13229
2013,"Januari","CNY","Yuan Renminbi China",29221
2013,"Januari","DEM","Mark Jerman",0
2013,"Januari","DKK","Krone Denmark",77
2013,"Januari","EUR","Euro",670476
2013,"Januari","FRF","Franc Perancis",0
2013,"Januari","GBP","Poundsterling Inggris",29273
2013,"Januari","HKD","Dolar Hong Kong",10639
2013,"Januari","IDR","Rupiah Indonesia",283643
2013,"Januari","ITL","Lira Italia",0
2013,"Januari","JPY","Yen Jepang",455828
2013,"Januari","KRW","Won Korea",952
2013,"Januari","MYR","Ringgit Malaysia",39749
2013,"Januari","NLG","Gulden Belanda",0
2013,"Januari","NOK","Krone Norwegia",4645
2013,"Januari","NZD","Dolar Selandia Baru",200
2013,"Januari","PHP","Peso Filipina",29
2013,"Januari","QAR","Riyal Qatar",0
2013,"Januari","SAR","Riyal Saudi Arabia",0
2013,"Januari","SEK","Krone Swedia",4003
2013,"Januari","SGD","Dolar Singapura",324016
2013,"Januari","THB","Baht Thailand",25392
2013,"Januari","TWD","Dolar Taiwan",3
2013,"Januari","USD","Dolar Amerika Serikat",11882590
2013,"Januari","Lainnya","Valuta lainnya",1767431
2013,"Januari","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",111065
2013,"Januari","Lainnya","Asuransi dan ongkos pengangkutan",821142
2013,"Februari","AED","Dirham Uni Emirat Arab",0
2013,"Februari","ATS","Schilling Austria",0
2013,"Februari","AUD","Dolar Australia",39186
2013,"Februari","BEF","Franc Belgia",0
2013,"Februari","BND","Dolar Brunei",0
2013,"Februari","CAD","Dolar Kanada",1131
2013,"Februari","CHF","Franc Swiss",20929
2013,"Februari","CNY","Yuan Renminbi China",14839
2013,"Februari","DEM","Mark Jerman",0
2013,"Februari","DKK","Krone Denmark",153
2013,"Februari","EUR","Euro",616247
2013,"Februari","FRF","Franc Perancis",0
2013,"Februari","GBP","Poundsterling Inggris",17154
2013,"Februari","HKD","Dolar Hong Kong",8260
2013,"Februari","IDR","Rupiah Indonesia",319478
2013,"Februari","ITL","Lira Italia",0
2013,"Februari","JPY","Yen Jepang",413547
2013,"Februari","KRW","Won Korea",14138
2013,"Februari","MYR","Ringgit Malaysia",38326
2013,"Februari","NLG","Gulden Belanda",0
2013,"Februari","NOK","Krone Norwegia",5234
2013,"Februari","NZD","Dolar Selandia Baru",130
2013,"Februari","PHP","Peso Filipina",32
2013,"Februari","QAR","Riyal Qatar",0
2013,"Februari","SAR","Riyal Saudi Arabia",0
2013,"Februari","SEK","Krone Swedia",7977
2013,"Februari","SGD","Dolar Singapura",257626
2013,"Februari","THB","Baht Thailand",24888
2013,"Februari","TWD","Dolar Taiwan",27
2013,"Februari","USD","Dolar Amerika Serikat",11794680
2013,"Februari","Lainnya","Valuta lainnya",1533732
2013,"Februari","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",67802
2013,"Februari","Lainnya","Asuransi dan ongkos pengangkutan",858187
2013,"Maret","AED","Dirham Uni Emirat Arab",0
2013,"Maret","ATS","Schilling Austria",0
2013,"Maret","AUD","Dolar Australia",35998
2013,"Maret","BEF","Franc Belgia",0
2013,"Maret","BND","Dolar Brunei",10
2013,"Maret","CAD","Dolar Kanada",2660
2013,"Maret","CHF","Franc Swiss",11728
2013,"Maret","CNY","Yuan Renminbi China",8738
2013,"Maret","DEM","Mark Jerman",0
2013,"Maret","DKK","Krone Denmark",91
2013,"Maret","EUR","Euro",520150
2013,"Maret","FRF","Franc Perancis",0
2013,"Maret","GBP","Poundsterling Inggris",24291
2013,"Maret","HKD","Dolar Hong Kong",7062
2013,"Maret","IDR","Rupiah Indonesia",352474
2013,"Maret","ITL","Lira Italia",0
2013,"Maret","JPY","Yen Jepang",461527
2013,"Maret","KRW","Won Korea",1873
2013,"Maret","MYR","Ringgit Malaysia",38637
2013,"Maret","NLG","Gulden Belanda",0
2013,"Maret","NOK","Krone Norwegia",2428
2013,"Maret","NZD","Dolar Selandia Baru",625
2013,"Maret","PHP","Peso Filipina",14
2013,"Maret","QAR","Riyal Qatar",0
2013,"Maret","SAR","Riyal Saudi Arabia",2
2013,"Maret","SEK","Krone Swedia",4510
2013,"Maret","SGD","Dolar Singapura",333527
2013,"Maret","THB","Baht Thailand",27902
2013,"Maret","TWD","Dolar Taiwan",0
2013,"Maret","USD","Dolar Amerika Serikat",11724545
2013,"Maret","Lainnya","Valuta lainnya",1530966
2013,"Maret","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",81059
2013,"Maret","Lainnya","Asuransi dan ongkos pengangkutan",791701
2013,"April","AED","Dirham Uni Emirat Arab",0
2013,"April","ATS","Schilling Austria",0
2013,"April","AUD","Dolar Australia",75999
2013,"April","BEF","Franc Belgia",0
2013,"April","BND","Dolar Brunei",0
2013,"April","CAD","Dolar Kanada",4318
2013,"April","CHF","Franc Swiss",31567
2013,"April","CNY","Yuan Renminbi China",19647
2013,"April","DEM","Mark Jerman",0
2013,"April","DKK","Krone Denmark",33
2013,"April","EUR","Euro",551246
2013,"April","FRF","Franc Perancis",0
2013,"April","GBP","Poundsterling Inggris",22547
2013,"April","HKD","Dolar Hong Kong",11105
2013,"April","IDR","Rupiah Indonesia",338902
2013,"April","ITL","Lira Italia",0
2013,"April","JPY","Yen Jepang",512470
2013,"April","KRW","Won Korea",2719
2013,"April","MYR","Ringgit Malaysia",44391
2013,"April","NLG","Gulden Belanda",0
2013,"April","NOK","Krone Norwegia",738
2013,"April","NZD","Dolar Selandia Baru",464
2013,"April","PHP","Peso Filipina",38
2013,"April","QAR","Riyal Qatar",0
2013,"April","SAR","Riyal Saudi Arabia",0
2013,"April","SEK","Krone Swedia",5093
2013,"April","SGD","Dolar Singapura",391589
2013,"April","THB","Baht Thailand",28966
2013,"April","TWD","Dolar Taiwan",25
2013,"April","USD","Dolar Amerika Serikat",12277268
2013,"April","Lainnya","Valuta lainnya",1865365
2013,"April","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",87278
2013,"April","Lainnya","Asuransi dan ongkos pengangkutan",878714
2013,"Mei","AED","Dirham Uni Emirat Arab",0
2013,"Mei","ATS","Schilling Austria",0
2013,"Mei","AUD","Dolar Australia",37498
2013,"Mei","BEF","Franc Belgia",0
2013,"Mei","BND","Dolar Brunei",0
2013,"Mei","CAD","Dolar Kanada",759
2013,"Mei","CHF","Franc Swiss",23916
2013,"Mei","CNY","Yuan Renminbi China",20594
2013,"Mei","DEM","Mark Jerman",0
2013,"Mei","DKK","Krone Denmark",49
2013,"Mei","EUR","Euro",559310
2013,"Mei","FRF","Franc Perancis",0
2013,"Mei","GBP","Poundsterling Inggris",27013
2013,"Mei","HKD","Dolar Hong Kong",12787
2013,"Mei","IDR","Rupiah Indonesia",375714
2013,"Mei","ITL","Lira Italia",0
2013,"Mei","JPY","Yen Jepang",452591
2013,"Mei","KRW","Won Korea",6041
2013,"Mei","MYR","Ringgit Malaysia",48078
2013,"Mei","NLG","Gulden Belanda",0
2013,"Mei","NOK","Krone Norwegia",457
2013,"Mei","NZD","Dolar Selandia Baru",423
2013,"Mei","PHP","Peso Filipina",13
2013,"Mei","QAR","Riyal Qatar",0
2013,"Mei","SAR","Riyal Saudi Arabia",0
2013,"Mei","SEK","Krone Swedia",6044
2013,"Mei","SGD","Dolar Singapura",357594
2013,"Mei","THB","Baht Thailand",37099
2013,"Mei","TWD","Dolar Taiwan",2
2013,"Mei","USD","Dolar Amerika Serikat",12633629
2013,"Mei","Lainnya","Valuta lainnya",1930634
2013,"Mei","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",91553
2013,"Mei","Lainnya","Asuransi dan ongkos pengangkutan",907759
2013,"Juni","AED","Dirham Uni Emirat Arab",0
2013,"Juni","ATS","Schilling Austria",0
2013,"Juni","AUD","Dolar Australia",43022
2013,"Juni","BEF","Franc Belgia",0
2013,"Juni","BND","Dolar Brunei",0
2013,"Juni","CAD","Dolar Kanada",669
2013,"Juni","CHF","Franc Swiss",26695
2013,"Juni","CNY","Yuan Renminbi China",22851
2013,"Juni","DEM","Mark Jerman",0
2013,"Juni","DKK","Krone Denmark",68
2013,"Juni","EUR","Euro",476454
2013,"Juni","FRF","Franc Perancis",0
2013,"Juni","GBP","Poundsterling Inggris",20218
2013,"Juni","HKD","Dolar Hong Kong",10110
2013,"Juni","IDR","Rupiah Indonesia",388469
2013,"Juni","ITL","Lira Italia",0
2013,"Juni","JPY","Yen Jepang",443012
2013,"Juni","KRW","Won Korea",8487
2013,"Juni","MYR","Ringgit Malaysia",38782
2013,"Juni","NLG","Gulden Belanda",0
2013,"Juni","NOK","Krone Norwegia",376
2013,"Juni","NZD","Dolar Selandia Baru",309
2013,"Juni","PHP","Peso Filipina",13
2013,"Juni","QAR","Riyal Qatar",0
2013,"Juni","SAR","Riyal Saudi Arabia",12
2013,"Juni","SEK","Krone Swedia",7784
2013,"Juni","SGD","Dolar Singapura",322521
2013,"Juni","THB","Baht Thailand",30209
2013,"Juni","TWD","Dolar Taiwan",24
2013,"Juni","USD","Dolar Amerika Serikat",11950426
2013,"Juni","Lainnya","Valuta lainnya",1893941
2013,"Juni","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",90783
2013,"Juni","Lainnya","Asuransi dan ongkos pengangkutan",811717
2013,"Juli","AED","Dirham Uni Emirat Arab",0
2013,"Juli","ATS","Schilling Austria",0
2013,"Juli","AUD","Dolar Australia",61524
2013,"Juli","BEF","Franc Belgia",0
2013,"Juli","BND","Dolar Brunei",0
2013,"Juli","CAD","Dolar Kanada",692
2013,"Juli","CHF","Franc Swiss",16756
2013,"Juli","CNY","Yuan Renminbi China",25053
2013,"Juli","DEM","Mark Jerman",0
2013,"Juli","DKK","Krone Denmark",152
2013,"Juli","EUR","Euro",530109
2013,"Juli","FRF","Franc Perancis",0
2013,"Juli","GBP","Poundsterling Inggris",33027
2013,"Juli","HKD","Dolar Hong Kong",8621
2013,"Juli","IDR","Rupiah Indonesia",469414
2013,"Juli","ITL","Lira Italia",0
2013,"Juli","JPY","Yen Jepang",537111
2013,"Juli","KRW","Won Korea",6879
2013,"Juli","MYR","Ringgit Malaysia",51473
2013,"Juli","NLG","Gulden Belanda",0
2013,"Juli","NOK","Krone Norwegia",1771
2013,"Juli","NZD","Dolar Selandia Baru",162
2013,"Juli","PHP","Peso Filipina",7
2013,"Juli","QAR","Riyal Qatar",0
2013,"Juli","SAR","Riyal Saudi Arabia",12
2013,"Juli","SEK","Krone Swedia",4890
2013,"Juli","SGD","Dolar Singapura",321698
2013,"Juli","THB","Baht Thailand",32196
2013,"Juli","TWD","Dolar Taiwan",0
2013,"Juli","USD","Dolar Amerika Serikat",13788091
2013,"Juli","Lainnya","Valuta lainnya",1759313
2013,"Juli","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",93451
2013,"Juli","Lainnya","Asuransi dan ongkos pengangkutan",904418
2013,"Agustus","AED","Dirham Uni Emirat Arab",0
2013,"Agustus","ATS","Schilling Austria",0
2013,"Agustus","AUD","Dolar Australia",19229
2013,"Agustus","BEF","Franc Belgia",0
2013,"Agustus","BND","Dolar Brunei",0
2013,"Agustus","CAD","Dolar Kanada",480
2013,"Agustus","CHF","Franc Swiss",16016
2013,"Agustus","CNY","Yuan Renminbi China",15586
2013,"Agustus","DEM","Mark Jerman",0
2013,"Agustus","DKK","Krone Denmark",20
2013,"Agustus","EUR","Euro",430230
2013,"Agustus","FRF","Franc Perancis",0
2013,"Agustus","GBP","Poundsterling Inggris",41005
2013,"Agustus","HKD","Dolar Hong Kong",4487
2013,"Agustus","IDR","Rupiah Indonesia",257948
2013,"Agustus","ITL","Lira Italia",0
2013,"Agustus","JPY","Yen Jepang",386834
2013,"Agustus","KRW","Won Korea",5651
2013,"Agustus","MYR","Ringgit Malaysia",30409
2013,"Agustus","NLG","Gulden Belanda",0
2013,"Agustus","NOK","Krone Norwegia",2326
2013,"Agustus","NZD","Dolar Selandia Baru",605
2013,"Agustus","PHP","Peso Filipina",41
2013,"Agustus","QAR","Riyal Qatar",0
2013,"Agustus","SAR","Riyal Saudi Arabia",1
2013,"Agustus","SEK","Krone Swedia",4933
2013,"Agustus","SGD","Dolar Singapura",274611
2013,"Agustus","THB","Baht Thailand",18340
2013,"Agustus","TWD","Dolar Taiwan",3
2013,"Agustus","USD","Dolar Amerika Serikat",10233386
2013,"Agustus","Lainnya","Valuta lainnya",1411669
2013,"Agustus","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",81064
2013,"Agustus","Lainnya","Asuransi dan ongkos pengangkutan",702524
2013,"September","AED","Dirham Uni Emirat Arab",0
2013,"September","ATS","Schilling Austria",0
2013,"September","AUD","Dolar Australia",36802
2013,"September","BEF","Franc Belgia",0
2013,"September","BND","Dolar Brunei",0
2013,"September","CAD","Dolar Kanada",2174
2013,"September","CHF","Franc Swiss",37270
2013,"September","CNY","Yuan Renminbi China",26463
2013,"September","DEM","Mark Jerman",0
2013,"September","DKK","Krone Denmark",0
2013,"September","EUR","Euro",532560
2013,"September","FRF","Franc Perancis",0
2013,"September","GBP","Poundsterling Inggris",40529
2013,"September","HKD","Dolar Hong Kong",7188
2013,"September","IDR","Rupiah Indonesia",366969
2013,"September","ITL","Lira Italia",0
2013,"September","JPY","Yen Jepang",465497
2013,"September","KRW","Won Korea",3460
2013,"September","MYR","Ringgit Malaysia",36857
2013,"September","NLG","Gulden Belanda",0
2013,"September","NOK","Krone Norwegia",21877
2013,"September","NZD","Dolar Selandia Baru",510
2013,"September","PHP","Peso Filipina",0
2013,"September","QAR","Riyal Qatar",0
2013,"September","SAR","Riyal Saudi Arabia",3
2013,"September","SEK","Krone Swedia",6639
2013,"September","SGD","Dolar Singapura",300778
2013,"September","THB","Baht Thailand",27777
